business_id,name,address,city,state,postal_code,stars,review_count,review_id,user_id,user_given_stars,text,useful,funny,cool,sentiment
Voeq7aGDmCGMjE_SQiHwRA,Bakersfield,940 Penn Ave,Pittsburgh,PA,15222,4,457,5FxBTJDuuV8_dXkpIyuP8g,fExL6u06xTSg13k945IPAQ,3,Omg salt alert!!! This place has got to buy there salt in bulk bc they are heavy handed with the stuff. We started with guacamole which was ok... not the best I have had but had decent flavor. You can tell it was homemade but the flavor was more salty\/oniony rather than creamy avocado with some lime. They mentioned they were out of homemade chips but then made some out of the tortilla's they had. These were LOADED with salt and I think they knew it so they comped the guacamoles and chips app. This was a nice gesture and we appreciated it. The queso dip was not the best. It was grainy and didnt have that velvety texture or cheesy flavor that I am normally used to with queso. I wouldnt recommend. I ordered the chicken milanese torta. Now I have had many authentic torta's and this WAS NOT A TORTA. This is a chicken milanese sandwich. A torta has a special kind of combination of ingredients and this wasnt it. I will say this was a very good sandwich but definitely should not be classified as a torta. Not sure if it is a play on words. The tacos were the best part of the night. The mahi taco was fresh and the combination of flavors worked well. The other tacos were similarly delicious. I wasnt the biggest fan of how they served them because no one really knew which ones were which and when we did it was awkward getting them from the big tray to our plates. The drinks were solid and i would recommend the margarita's. Solid place to have a drink and the decor was also modern and cool. The crowd gave it a good vibe and I could definitely see myself hanging out here if I am in the area again. If they can only figure out the salt situation this would be a 4 star place.,4,1,0,Negative
w_UCGMgok7N9p0XdYBx1VQ,Primanti Bros,2 S Market Sq,Pittsburgh,PA,15222,3.5,604,TgoqH18iALoDpdVrOVTqow,AqE1DGC1bZg77mzpGTh8wQ,2,Lifetime Pittsburgher so knew what to expect as I had been to a Primantis many times. First time however to the Market Square location. Food was same as other locations and just what I was looking for. Service however was pathetic. And not to blame our server but the location was obviously understaffed. Waited 20 minutes to order a beer and a sandwich. Waited another 10 for the beer... won't be back to this location.,0,0,0,Negative
wDWKQR2psTIj4BZ0mf01Gg,Willow Restaurant,634 Camp Horne Rd,Pittsburgh,PA,15237,4,117,IJfKtnYMhdDqwrewnUnpnQ,DCAKyYwrhKEbxT8XIfPIeQ,3,"First let me say that I've had many wonderful dinner experiences at Willow, and while my most recent visit was not ""wonderful"", it was at least ""excusable"" given past . . . let's call it ""enjoyment equity."" The mistakes, none too damning were: mixed up drinks, cold coffee, and winelist that reflected wines they were out of. And though not a ""mistake"" per se, our waiter. . . let's call him ""Name Withheld"" was new. If he wasn't new, this whole review should be called, Willow needs to hire better wait staff. But I'm sure he was new. He wasn't terribly savvy about the selections, appeared to read them off a slip of paper hidden on his tray (or was chronically fearful of making eye contact), and wasn't terribly informative about some of the items on the menu. That said, the food was excellent. I had the special, which was braised lamb ravioli on pureed white beans with carmelized onions and fig and was such a fantastic marriage of flavors and textures that I felt it trumped the previous two paragraphs worth of whining on my part. My wife ordered her steak rare. . . and let me tell you, the law would forbid a rarer steak from being served without reclassifying the restaurant a butcher shop. . . which is EXACTLY how she likes it. If this were my first trip to Willow, I probably wouldn't return. I enjoyed the food, but there are LOTS of places with food I enjoy, and a so-so visit for these prices is a lot to expect. But it was NOT my first visit to Willow, and I feel sure they'll recover. Still, like any business, the name of the game is ""what have you done for me lately"", and the name of my most recent visit to Willow would be ""Gave me good food with so-so service that cost a lot.",3,3,1,Negative
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,15203,4,561,1WyEnh1B8ai6MMEPwgzhvA,w6HJJB2sZKI00Kk9DnJJ9A,3,"Deafeningly loud with an insanely long wait, the Hofbrauhaus is a victim of its own success. I really enjoyed the food (I had the spaetzel entree, and shared the sampler appetizers with our table -- the sauerkraut balls were a surprise for someone who doesn't even like sauerkraut!) and the beer (custom brewed), but can't imagine going back until the shine's off the apple and Pittsburghers have moved on to the next big thing. Great spot to do heavy drinking, though -- the ""shot-ski"" was a popular choice at the tables around us, and every time one came out, it commanded the attention of the whole hall.",0,0,0,Negative
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,15203,4,561,ijD1mEFAr7NCRf3DXsTrQg,mwEFBv2HxqiOZnOxNK5LXQ,3,"Went to Hofbrauhaus for lunch as well as late night for drinks. Excellent beer, great service, and unique atmosphere. Outside seating has a pleasant view of the river. The place gets real crowded and loud as the night begins but that is to be expected. These all sound good until we start talking about food quality. The food was sub-par for its price. If you are looking for authentic German food, you would be disappointed. Nonetheless, I'd recommend getting beer there. If you don't mind crazy crowd, stop by late night to see people singing, stomping on the tables, and getting obnoxious (or you can join the drunks). As for the food? Check out Max's Allegheny Tavern instead.",5,2,1,Negative
woXlprCuowrLJswWere3TQ,tÃ¤kÅ,214 6th St,Pittsburgh,PA,15222,4.5,806,3J43MwTF-THAos4WyYbp-Q,R3osA7BLef5IfDQFgRivAg,1,"Garbage, trendy spot to make the easily bored feel relevant. Putting cilantro on a taco doesn't make it gourmet.",0,0,0,Negative
wvDT67R5duF_hYx5iOXLaQ,DeLuca's Diner,1110 Park Manor Blvd,Pittsburgh,PA,15205,3.5,94,azZ3wKwnYrEaTElxTe1lZA,itnyIJv8rde63s9ddP_gfQ,1,"This place totally sucks. We started off with a 45-minute wait after being told it'd be 25. Then we practically had to beg for everything from silverware to coffee to creamer to water. It became clear why the wait was so long. Nobody in there hustles at all. It takes at least 20 minutes to get anything you ask for - and we're not talking about food yet. I got a bacon and cheese omelet. I was lucky. I actually got my food. When confronted with all the missing parts and pieces of my dining companions' orders, the waitress looked at each of them as if it was the first time she was hearing their requests. The bacon in my omelet was not in pieces, but whole strips which wouldn't have been so bad had it been cooked. It came out of the omelet like the birth scene from alien - long, fatty, wiggly strips of greasy, rubbery, grey fat. Disgusting and inedible. Breakfast took almost two hours in total and everybody was disappointed in their food. There are too many other good places to go. Won't waste our time (or money) again.",1,0,0,Negative
X2lgI8CuVEsH5UDs14rMhw,Andys Wine Bar,510 Market Street,Pittsburgh,PA,15222,3.5,59,iva71cPjXuUXL5c_z9JZjQ,m-sDsSeoxeBFcmpo8qdbiA,3,Nice place for jazz. Loved Maureen Budway last night!,0,0,1,Negative
xA6L2w_TlbxHubb1xeBE8w,Tamarind Savoring India,2101 Greentree Rd,Pittsburgh,PA,15220,4,131,Y3QWXe6NAZ_EqcwDQCdcoQ,7RdpQrwwjdFdMkskQHc78A,2,"Mine was a to go. Food tasted good. No doubt about that. But the quantity of the food provided was hideous. They asked me to wait for half an hour ""if you don't want half cooked food"", as quoted by the guy who took the order. 6 pieces of chicken manchurian was given to me in a box. It did not even fill half of the box in which they gave it to me. And the quantity of the fried rice I ordered was the same. Either give them in small boxes so that the customer doesn't feel dejected or at least fill the box upto 75%. And yes, it does not take half an hour to cook this quantity of food. This place is disappointing.",0,1,0,Negative
xcmmTXhuMx2fZF2Bt69F4w,Point Brugge CafÃ©,401 Hastings St,Pittsburgh,PA,15206,4.5,514,#NAME?,GC8vsmJBcXwcyzEvWDckew,3,Enjoyable lunch. Mussels with white wine sauce were excellent. Both fries and grilled cheese were just ok.,1,0,0,Negative
xJTu-eNbVET4evm-eBVDzA,Tan Izakaya,815 S Aiken Ave,Pittsburgh,PA,15232,3.5,74,KGv4N5YOIecVA57kB83mfg,H8om60-0eqVf_ra21Tc0Hw,1,"If I could, I would have given this place a 0\/5 rating. My waitress was absolutely incompetent. I have dined here a handful of times before, but this experience was horrible enough to convince me to never go back again. Our dining party had 7 people, each with separate orders, yet our waitress brought each appetizer out on the same plate. Our waitress then lied to us about the types of noodles we were getting in our ramen, and blamed our incorrect food orders on the kitchen staff (we ordered Soba noodles and got udon noodles). When we asked for our checks, she brought out one check despite requesting separate checks. We tried to make it easy by sectioning off the check and writing our credit card numbers and cash amounts next to each order, yet she still charged over half of our orders to the wrong cards, and the orders that were charged contained the incorrect individual items. She failed to bring change back for anyone who paid with cash, and then gave us attitude when we asked for change. We spoke to a manager, who tried to lie to us and tell us that it was written on the menu that parties over 6 people would not have split checks. We checked the menu, and the only fine print said that parties with over 6 people would have 18% gratuity included on their checks. Wrong food, horrible service, managers with sour attitudes ... this place is sub par at best.",0,0,0,Negative
xLy3aWEbtpoUSVdjuHBS0A,Plaza Azteca,1000 Sutherland Dr,Pittsburgh,PA,15205,3.5,132,1pcJ2y-I1--bFnL2Kwzbyw,C5kl-fQYEcN7jpjVU83v2Q,1,"Had dinner there with my wife. She had Brochetta Brava (beef tips). I watched her trying to cut it. It was a rubbery un-chewable mess. We sent it back to be cooked some more. It improved slightly. Flavor was OK but too tough to eat. I would have been embarrassed to serve this to quest. I had the Steak Azteca. It was listed on the menu as a NY Strip. It tasted good but did not look like a NY strip steak. It was something that had been run through a tenderizing machine to make it, well, tender. It was $16.99 so maybe I should not have expected the kind of NY strip I am used to seeing on a plate. When I ordered I asked the waiter about another item on the menu as I wanted to know what the sauce was like. He proceeded to tell me about pico de guillo. That was something else that came with the dish but was not what I asked him. I tried again but realized that he had no idea so was just telling me what he did know and was averting my question. His English was just passable enough to get the job done. The staff appeared to be mostly Mexican. It gave some authenticity to the place but at least with our waiter, did not help with our service. He seemed more interested in getting back to talking with his buddies in Spanish than giving us any kind of service beyond the bare minimum. It was memorable. Note to self: Go somewhere else next time we want to eat Mexican.",1,1,1,Negative
xULATz2siGXOPia614mg2A,Lulu's Noodles,400 S Craig St,Pittsburgh,PA,15213,2.5,359,LcddM5FGkkJIJ94LPsr2WA,n0PHhBa-1ni6BDgrxulBmg,3,"A reasonably common spot for me & friends to go being so close to CMU. Food is decent but rather uninspired and prices are reasonable. However, be prepared to wait a while for that food though..service here has been consistently poor whenever Ive gone.",0,0,0,Negative
YAci8e4YFgaVYyI1mDpp7Q,The Hop House,5510 Babcock Blvd,Pittsburgh,PA,15237,3,37,TPew2wviLoy7xDNq7rCuLg,kkERYB7BHvADjc-JOq_Flg,3,Have been here a couple times now. I had the wings one of the times and thought they were great. The honey jalepeno sauce is awesome. They also have a huge selection of draft beers and everything is reasonably priced. My only complaint and the reason I dropped a star is the smoking. It's ridiculous. I walked out of there smelling like an ashtray. It's the only reason I don't frequent Hop House.,1,0,0,Negative
yPcAdikNrXEsfbHNBQUjkQ,The Zenith,86 S 26th St,Pittsburgh,PA,15203,4,168,MbHy6eFCv1nv7S4Q0KNzLw,b4ZbEEDbCPT6pVT4ImJU4w,3,"Trying the brunch here at least once is a trivial MUST. It's worth it just to experience the novel concept of eating potluck style fare in a vintage shop. But when it comes down to it, Zenith's execution is very simple. The brunch buffet (only available on Sundays) is all vegan and exciting, but the food isn't really all that much fun. The cakes and pies are truly bad and the salads are average. When I say ""potluck style,"" I mean that this is the sort of food your plebeian friends or family prepare for parties - cheap and easy to make. The entrees are typically extremely uninspired, bland and obviously mass produced and re-heated as necessary. I would never even think of coming here on any day but Sunday (ok, well, I did once go on a Thursday; we were the only ones there and it sucked). I would give Zenith two stars, but I have to give them a little extra credit for business design - convincing people to crowd in one day of the week so as to require a wait during which people can shop deliriously (hungover and on an empty stomach) before eating. What they do the rest of the week is beyond me, it's definitely not creative menu design - I guess they are probably religiously hawking thrift store goods to re-sell...",1,2,0,Negative
